time,d0_distance1,d0_height1,d0_vx1,d0_vy1,d0_vz1,d0_yawR1,d0_distance2,d0_height2,d0_vx2,d0_vy2,d0_vz2,d0_yawR2,d0_inD12,d0_inD21,d1_distance0,d1_height0,d1_vx0,d1_vy0,d1_vz0,d1_yawR0,d1_distance2,d1_height2,d1_vx2,d1_vy2,d1_vz2,d1_yawR2,d1_kalman_statePX,d1_kalman_statePY,d1_kalman_statePZ,d1_rateYaw,d1_inD02,d1_inD20,d2_distance0,d2_height0,d2_vx0,d2_vy0,d2_vz0,d2_yawR0,d2_distance1,d2_height1,d2_vx1,d2_vy1,d2_vz1,d2_yawR1,d2_kalman_statePX,d2_kalman_statePY,d2_kalman_statePZ,d2_rateYaw,d2_inD01,d2_inD10,mc0_cf_x,mc0_cf_y,mc0_cf_z,mc0_roll,mc0_pitch,mc0_yaw,mc1_cf_x,mc1_cf_y,mc1_cf_z,mc1_roll,mc1_pitch,mc1_yaw,mc2_cf_x,mc2_cf_y,mc2_cf_z,mc2_roll,mc2_pitch,mc2_yaw,mc_dist_01,mc_dist_02,mc_dist_12,mc_rel_01_x,mc_rel_01_y,mc_rel_01_z,mc_rel_02_x,mc_rel_02_y,mc_rel_02_z,mc_rel_12_x,mc_rel_12_y,mc_rel_12_z,mc_rel_01_yaw,mc_rel_02_yaw,mc_rel_12_yaw
21.48,4.389,0.020044507458806038,0.0005364375538192689,-0.0003219052159693092,0.004532773979008198,0.14198900759220123,1.681,0.734737753868103,0.26889917254447937,-0.07717079669237137,0.0798405334353447,-66.25865173339844,6.146,6.285,4.042,3.4072325229644775,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2.343,0.7532951831817627,0.23978641629219055,-0.02292664535343647,0.3669307231903076,-339.9960632324219,0.006087867543101311,0.06833750009536743,-0.21463622152805328,806.0,1.949,1.97,1.269,1.0086073875427246,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3.109,1.006550908088684,0.11170287430286407,0.09896308183670044,-0.760373592376709,-61.36771774291992,0.2548747956752777,0.013704254291951656,0.12782269716262817,6744.0,2.248,2.248,-0.006465,0.171396,0.122663,1.0730072612709416,-0.4087647360519775,-100.79913815868387,-1.210913,0.056998,1.037147,-20.162990905285586,-2.016964538323731,103.95341553540926,-1.489287,0.090392,0.845978,-0.9529562529887158,-19.36034966808579,-160.55163338693723,1.5167414106188306,1.6518193971875377,2.709291024008495,-1.204794,-0.11457900000000001,0.914247,-1.482822,-0.08100399999999999,0.723315,-2.0699680000000003,-1.7444899999999999,0.1106569999999999,204.91115745302295,-59.75249522825335,-58.115106261477905
21.5,4.371,0.02009301632642746,0.0001402662746841088,0.00014749763067811728,0.004680251702666283,0.08538708835840225,1.917,0.7355291843414307,0.26267310976982117,-0.06646694988012314,0.03231021389365196,58.16067123413086,6.263,6.211,4.085,3.410830497741699,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2.343,0.7532951831817627,0.23978641629219055,-0.02292664535343647,0.3669307231903076,-339.9960632324219,-0.0009572974522598088,0.06566289812326431,-0.145723357796669,-6428.0,1.986,1.97,1.221,1.0128321647644043,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3.091,0.9910617470741272,0.15454243123531342,0.09309734404087067,-0.7810429334640503,13.891129493713379,0.27445775270462036,-0.028196243569254875,0.17502227425575256,-12499.0,2.301,2.301,-0.00614,0.171558,0.122941,1.1468045703035963,-0.4587065957981872,-100.91551231186733,-1.210913,0.056998,1.037147,-20.162990905285586,-2.016964538323731,103.95341553540926,-1.505749,0.088046,0.841958,0.27863969166842184,-18.36737256378332,-161.50960718912725,1.5167414106188306,1.6651687161708268,2.709291024008495,-1.204794,-0.11457900000000001,0.914247,-1.499609,-0.08351199999999999,0.719017,-2.0699680000000003,-1.7444899999999999,0.1106569999999999,204.91115745302295,-60.59409487725992,-58.115106261477905
21.52,4.366,0.020043564960360527,0.0005462777335196733,0.0002069412439595908,0.0044897617772221565,-0.19233092665672302,1.917,0.7355291843414307,0.26267310976982117,-0.06646694988012314,0.03231021389365196,58.16067123413086,6.263,6.211,4.072,3.421647071838379,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2.343,0.7532951831817627,0.23978641629219055,-0.02292664535343647,0.3669307231903076,-339.9960632324219,0.0012584697687998414,0.052763719111680984,-0.20642319321632385,-3693.0,2.004,1.97,1.279,1.0254545211791992,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3.113,0.9742463231086731,0.1967383474111557,0.0848970040678978,-0.7309421896934509,20.291149139404297,0.3041745126247406,0.020993908867239952,0.3243664801120758,6193.0,2.259,2.259,-0.006386,0.171396,0.122732,1.0844899138722304,-0.39227128818749135,-100.86583858173115,-1.793869,0.114599,0.887759,-29.807463720358527,-13.830086339295274,-150.00915358044838,-1.519379,0.088213,0.836471,-1.4266243817566975,-17.005524397940807,-162.76920044076763,1.9453074552931215,1.6749598770295961,2.709291024008495,-1.787725,-0.05696499999999999,0.764863,-1.512993,-0.08318299999999999,0.713739,-2.0699680000000003,-1.7444899999999999,0.1106569999999999,-49.05241679234494,-61.90336185903648,-58.115106261477905
21.54,4.358,0.020095916464924812,0.0012919472064822912,0.00048617360880598426,0.004797327797859907,-0.11998305469751358,2.078,0.7425668239593506,0.2525313198566437,-0.03903410956263542,0.024166753515601158,435.87103271484375,6.104,6.104,4.072,3.421647071838379,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2.327,0.8092565536499023,0.2216104418039322,-0.03648373857140541,0.3810460567474365,32.51386642456055,-0.0018606086960062385,0.046574365347623825,-0.14426717162132263,3423.0,2.004,1.979,1.265,1.033826470375061,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3.102,0.9584332704544067,0.241027370095253,0.07999435067176819,-0.6700310111045837,181.55645751953125,0.3261083960533142,0.006056501064449549,0.28587806224823,-992.0,2.215,2.215,-0.006129,0.171556,0.122956,1.1432313326622359,-0.4528734757022618,-100.93543681663873,-1.793869,0.114599,0.887759,-29.807463720358527,-13.830086339295274,-150.00915358044838,-1.518479,0.072018,0.837954,-7.602118425966706,23.333521139324862,21.03879518541076,1.9453074552931215,1.6758080068874237,2.709291024008495,-1.787725,-0.05696499999999999,0.764863,-1.5123499999999999,-0.09953799999999999,0.714998,-2.0699680000000003,-1.7444899999999999,0.1106569999999999,-49.05241679234494,121.97423200204949,-58.115106261477905
21.56,4.383,0.02004445716738701,0.00011661014286801219,0.0001270437060156837,0.004538240842521191,0.1442950963973999,2.078,0.7425668239593506,0.2525313198566437,-0.03903410956263542,0.024166753515601158,435.87103271484375,6.173,6.104,4.039,3.436110258102417,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2.349,0.8127822875976562,0.221416175365448,-0.04375285655260086,0.37411972880363464,43.3546028137207,0.0006398014957085252,0.058122020214796066,-0.190158411860466,-2239.0,1.96,1.979,1.283,1.042160987854004,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3.139,0.9428721070289612,0.28774261474609375,0.13153111934661865,-0.6866205930709839,276.6663818359375,0.34956851601600647,-0.00892306212335825,0.34448274970054626,365.0,2.231,2.231,-0.006433,0.171401,0.122633,1.078748593925535,-0.4094900845060886,-100.81783339359751,-1.793869,0.114599,0.887759,-29.807463720358527,-13.830086339295274,-150.00915358044838,-1.554835,0.080764,0.825641,0.6915103227618864,-18.479261420663395,-161.39376571634696,1.9453074552931215,1.7029339586246437,2.709291024008495,-1.787725,-0.05696499999999999,0.764863,-1.548402,-0.090637,0.703008,-2.0699680000000003,-1.7444899999999999,0.1106569999999999,-49.05241679234494,-60.57593232274945,-58.115106261477905
21.580000000000002,4.364,0.02008644863963127,0.0008818807546049356,0.00014255358837544918,0.004465829115360975,-0.010689995251595974,1.986,0.7549681663513184,0.2573084533214569,-0.0033295415341854095,0.10318432003259659,247.89312744140625,6.233,6.134,4.048,3.443361520767212,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2.349,0.8127822875976562,0.221416175365448,-0.04375285655260086,0.37411972880363464,43.3546028137207,-0.002095395466312766,0.04449421539902687,-0.1542557179927826,353.0,2.008,1.979,1.253,1.050460934638977,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3.166,0.9287847876548767,0.3271051347255707,0.12945352494716644,-0.7248508334159851,145.64593505859375,0.370084673166275,-0.01058687549084425,0.3280235230922699,-23.0,2.239,2.239,-0.006122,0.171575,0.122914,1.1426058990464896,-0.4465721564665597,-100.93802588090513,-1.793869,0.114599,0.887759,-29.807463720358527,-13.830086339295274,-150.00915358044838,-1.566507,0.080347,0.826647,1.7364022659618106,-14.72549229704761,-160.07956820571508,1.9453074552931215,1.7141656954617897,2.709291024008495,-1.787725,-0.05696499999999999,0.764863,-1.5603850000000001,-0.091228,0.703733,-2.0699680000000003,-1.7444899999999999,0.1106569999999999,-49.05241679234494,-59.14154232480995,-58.115106261477905
21.6,4.364,0.02008644863963127,0.0008818807546049356,0.00014255358837544918,0.004465829115360975,-0.010689995251595974,1.837,0.7647997140884399,0.2541617453098297,0.004293601494282484,0.0944756418466568,190.4994659423828,6.233,6.051,4.043,3.4506313800811768,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2.349,0.8127822875976562,0.221416175365448,-0.04375285655260086,0.37411972880363464,43.3546028137207,-0.0032229656353592873,0.045788172632455826,-0.1931617707014084,5879.0,1.975,1.979,1.3,1.0545947551727295,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3.103,0.9156306385993958,0.3639162480831146,0.11659954488277435,-0.5850339531898499,-268.5766296386719,0.3880876302719116,-0.004891653545200825,0.3467986285686493,-1938.0,2.291,2.291,-0.006153,0.171566,0.122876,1.1431818028192433,-0.4582806673376501,-100.91569239378761,-1.793869,0.114599,0.887759,-29.807463720358527,-13.830086339295274,-150.00915358044838,-1.582995,0.078736,0.822753,-0.9347088522677274,-14.106617815154339,-168.807076728918,1.9453074552931215,1.7276793443787535,2.709291024008495,-1.787725,-0.05696499999999999,0.764863,-1.5768419999999999,-0.09283,0.699877,-2.0699680000000003,-1.7444899999999999,0.1106569999999999,-49.05241679234494,-67.89138433513038,-58.115106261477905
21.62,4.357,0.020043840631842613,0.00028195863706059754,0.00018526118947193027,0.004483078606426716,0.0898735448718071,1.837,0.7647997140884399,0.2541617453098297,0.004293601494282484,0.0944756418466568,190.4994659423828,6.051,6.051,4.081,3.454272985458374,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2.367,0.8589264154434204,0.2388811707496643,-0.03765146806836128,0.43604475259780884,240.5710906982422,-0.0055823433212935925,0.05838256701827049,-0.17937420308589935,-392.0,2.001,2.001,1.281,1.0628303289413452,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3.193,0.8954560160636902,0.4115335941314697,0.07480380684137344,-0.5708627700805664,-45.821937561035156,0.4042260944843292,-0.00991511344909668,0.3331719636917114,1443.0,2.264,2.156,-0.005983,0.171656,0.123208,1.1371084329297434,-0.45656766328668275,-100.93216689338077,-1.793869,0.114599,0.887759,-29.807463720358527,-13.830086339295274,-150.00915358044838,-1.577384,0.064173,0.827181,-7.631908631571729,20.29520790492907,21.89164107300326,1.9453074552931215,1.7252338052620577,2.709291024008495,-1.787725,-0.05696499999999999,0.764863,-1.5714009999999998,-0.10748300000000001,0.7039730000000001,-2.0699680000000003,-1.7444899999999999,0.1106569999999999,-49.05241679234494,122.82380796638402,-58.115106261477905
21.64,4.357,0.020043840631842613,0.00028195863706059754,0.00018526118947193027,0.004483078606426716,0.0898735448718071,1.833,0.7713176012039185,0.23448501527309418,-0.021630801260471344,0.1437261998653412,156.91366577148438,6.051,6.249,4.068,3.4579176902770996,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2.312,0.8689733743667603,0.24531903862953186,-0.06227094307541847,0.436549574136734,-78.06602478027344,-0.007039062678813934,0.056242313235998154,-0.2033429592847824,-1670.0,1.993,1.997,1.269,1.075120210647583,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3.153,0.8947239518165588,0.40944841504096985,0.05042291805148125,-0.5769038200378418,-130.23651123046875,0.41778460144996643,0.0017790523124858737,0.28430116176605225,2165.0,2.156,2.156,-0.005986,0.171665,0.1232,1.141742465287418,-0.4548674389534271,-100.96098309419006,-1.793869,0.114599,0.887759,-29.807463720358527,-13.830086339295274,-150.00915358044838,-1.611563,0.072498,0.820925,3.2282034560939197,-12.71169156548195,-165.07266445666488,1.9453074552931215,1.7534342794764222,2.709291024008495,-1.787725,-0.05696499999999999,0.764863,-1.605577,-0.099167,0.697725,-2.0699680000000003,-1.7444899999999999,0.1106569999999999,-49.05241679234494,-64.11168136247483,-58.115106261477905
21.66,4.345,0.020093685016036034,0.0007685543387196958,0.00010770540393423289,0.004692008253186941,-0.24224093556404114,1.824,0.7762473225593567,0.22417493164539337,-0.0559663251042366,0.12127956002950668,-88.76070404052734,6.139,6.229,4.099,3.468872547149658,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2.325,0.8797506093978882,0.25262555480003357,-0.045590996742248535,0.447858065366745,-337.5203857421875,-0.01259341835975647,0.030756104737520218,-0.1866920292377472,6303.0,2.027,2.027,1.264,1.0832750797271729,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3.17,0.8725712895393372,0.43963903188705444,0.04412021115422249,-0.4577389061450958,310.31103515625,0.4239235818386078,-0.01006930973380804,0.3853934705257416,-649.0,2.241,2.241,-0.006152,0.171559,0.122909,1.1509862981246735,-0.46117947755289557,-100.9347658067036,-1.793869,0.114599,0.887759,-29.807463720358527,-13.830086339295274,-150.00915358044838,-1.628918,0.071317,0.817525,1.1061101898390602,-13.991473328819248,-160.8840834740578,1.9453074552931215,1.7680241335389062,2.709291024008495,-1.787725,-0.05696499999999999,0.764863,-1.6227660000000002,-0.10024199999999998,0.6946159999999999,-2.0699680000000003,-1.7444899999999999,0.1106569999999999,-49.05241679234494,-59.94931766735421,-58.115106261477905
21.68,4.345,0.020093685016036034,0.0007685543387196958,0.00010770540393423289,0.004692008253186941,-0.24224093556404114,1.805,0.7821038365364075,0.22875912487506866,-0.04765317961573601,0.13217608630657196,-68.76253509521484,6.139,6.222,4.079,3.4725289344787598,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2.34,0.8900311589241028,0.2572963535785675,-0.048119235783815384,0.4201638102531433,378.7037353515625,-0.014005699194967747,0.05028316006064415,-0.202411949634552,1278.0,2.055,2.055,1.291,1.0873407125473022,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3.151,0.8593550324440002,0.4540722072124481,-0.004077923018485308,-0.42232340574264526,-207.07823181152344,0.43702584505081177,-0.009368500672280788,0.2999436557292938,2438.0,2.274,2.244,-0.006132,0.17154,0.122901,1.1443829790928595,-0.4525592711945261,-100.94162766966905,-1.793869,0.114599,0.887759,-29.807463720358527,-13.830086339295274,-150.00915358044838,-1.621382,0.057184,0.824523,-8.901490893825908,17.178360747772697,19.356900849558315,1.9453074552931215,1.764761538599479,2.709291024008495,-1.787725,-0.05696499999999999,0.764863,-1.61525,-0.114356,0.701622,-2.0699680000000003,-1.7444899999999999,0.1106569999999999,-49.05241679234494,120.29852851922736,-58.115106261477905
21.7,4.345,0.020093685016036034,0.0007685543387196958,0.00010770540393423289,0.004692008253186941,-0.24224093556404114,1.875,0.7868863344192505,0.23776137828826904,-0.021764792501926422,0.1276225745677948,68.26177978515625,6.139,6.174,4.068,3.4835140705108643,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2.362,0.8995542526245117,0.26557332277297974,-0.04121442884206772,0.4009365737438202,178.91773986816406,-0.03473561629652977,0.06878536194562912,-0.2132328599691391,-3030.0,2.038,2.038,1.312,1.0994839668273926,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3.168,0.8458190560340881,0.46990999579429626,-0.021412862464785576,-0.42686447501182556,-118.6117935180664,0.43965697288513184,-0.03031087853014469,0.37069952487945557,-5124.0,2.215,2.215,-0.006415,0.171406,0.122683,1.0785558021394366,-0.3972754207343988,-100.8358495937711,-1.793869,0.114599,0.887759,-29.807463720358527,-13.830086339295274,-150.00915358044838,-1.631806,0.020859,0.839957,0.34147379609957673,33.68156255501507,-46.09885853399161,1.9453074552931215,1.7829869021296818,2.709291024008495,-1.787725,-0.05696499999999999,0.764863,-1.625391,-0.15054700000000001,0.717274,-2.0699680000000003,-1.7444899999999999,0.1106569999999999,-49.05241679234494,54.73699105977949,-58.115106261477905
21.72,4.353,0.020047632977366447,-0.0013252937933430076,0.0021704589016735554,0.0033760834485292435,0.03625902533531189,1.883,0.7904028296470642,0.23984454572200775,-0.02953949011862278,0.055690664798021317,-209.01718139648438,6.139,6.139,4.059,3.494525909423828,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2.334,0.907355785369873,0.2795257568359375,-0.04554238170385361,0.36560294032096863,102.49269104003906,-0.05115438625216484,0.05295408517122269,-0.15685416758060455,5296.0,1.983,1.983,1.307,1.1075383424758911,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3.261,0.8312299847602844,0.4713708162307739,-0.05895758047699928,-0.41973981261253357,-96.06041717529297,0.447620153427124,-0.040940456092357635,0.3708084225654602,1125.0,2.252,2.252,-0.006164,0.171556,0.122919,1.135884900355555,-0.46389109990565314,-100.94325057230914,-1.793869,0.114599,0.887759,-29.807463720358527,-13.830086339295274,-150.00915358044838,-1.6635,0.068121,0.82327,3.2956463821222637,-8.46408457169799,-160.69181851442164,1.9453074552931215,1.8022077958221132,2.709291024008495,-1.787725,-0.05696499999999999,0.764863,-1.657336,-0.10343499999999999,0.700351,-2.0699680000000003,-1.7444899999999999,0.1106569999999999,-49.05241679234494,-59.7485679421125,-58.115106261477905
21.740000000000002,4.391,0.019999999552965164,0.00036489320336841047,-4.3953064050583635e-06,0.0032529525924474,-0.3570042550563812,1.883,0.7904028296470642,0.23984454572200775,-0.02953949011862278,0.055690664798021317,-209.01718139648438,6.086,6.139,4.106,3.501883029937744,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2.336,0.9130855202674866,0.28590893745422363,-0.043738219887018204,0.42402583360671997,301.7648620605469,-0.05222460627555847,0.02288656495511532,-0.17201952636241913,2897.0,2.009,1.942,1.303,1.1155567169189453,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3.206,0.8188305497169495,0.47078436613082886,-0.0671851709485054,-0.2868124842643738,144.40467834472656,0.4483976364135742,-0.028687017038464546,0.31416091322898865,3962.0,2.32,2.32,-0.006124,0.171576,0.12288,1.1321524591040688,-0.4409416730889643,-100.93909021820753,-1.793869,0.114599,0.887759,-29.807463720358527,-13.830086339295274,-150.00915358044838,-1.659463,0.053336,0.828825,-8.519151385827548,14.922885495736146,16.92245880130377,1.9453074552931215,1.8016295095124302,2.709291024008495,-1.787725,-0.05696499999999999,0.764863,-1.653339,-0.11824000000000001,0.705945,-2.0699680000000003,-1.7444899999999999,0.1106569999999999,-49.05241679234494,117.8615490195113,-58.115106261477905
21.76,4.391,0.019999999552965164,0.00036489320336841047,-4.3953064050583635e-06,0.0032529525924474,-0.3570042550563812,1.855,0.7972921133041382,0.2613410949707031,-0.01564675383269787,0.059008654206991196,188.71376037597656,6.086,6.708,4.065,3.5055675506591797,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2.412,0.9244594573974609,0.31165918707847595,-0.030053822323679924,0.34312596917152405,550.2855834960938,-0.05177656561136246,0.020177526399493217,-0.1710434854030609,-3564.0,1.961,1.961,1.368,1.123544454574585,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3.312,0.8045613169670105,0.45968177914619446,-0.041504304856061935,-0.3057147264480591,234.96290588378906,0.4492725133895874,-0.030875271186232567,0.46885740756988525,-6690.0,2.267,2.267,-0.006399,0.171386,0.122717,1.0772139104650027,-0.4016008298495591,-100.85014931957784,-1.793869,0.114599,0.887759,-29.807463720358527,-13.830086339295274,-150.00915358044838,-1.686897,0.06507,0.827377,2.430187664732118,-7.665813577389414,-155.59790308836725,1.9453074552931215,1.8253553997673988,2.709291024008495,-1.787725,-0.05696499999999999,0.764863,-1.680498,-0.10631600000000001,0.7046600000000001,-2.0699680000000003,-1.7444899999999999,0.1106569999999999,-49.05241679234494,-54.74775376878941,-58.115106261477905
21.78,4.34,0.020023252815008163,-0.0020125084556639194,0.0014207116328179836,0.00224282662384212,-0.15505863726139069,1.894,0.8003238439559937,0.26401618123054504,-0.016825580969452858,0.06903383880853653,167.1867218017578,6.708,6.708,4.06,3.5129475593566895,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2.404,0.9323561191558838,0.3244704604148865,-0.039773158729076385,0.31437793374061584,107.08028411865234,-0.049198366701602936,0.039947401732206345,-0.20459701120853424,-308.0,2.004,2.004,1.322,1.1315017938613892,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3.356,0.7953300476074219,0.45416513085365295,-0.06169753521680832,-0.4002947211265564,-158.18435668945312,0.44912493228912354,-0.03444047272205353,0.40707793831825256,2994.0,2.267,2.267,-0.006425,0.171408,0.122637,1.0674191235230892,-0.4025529277501565,-100.82590543055169,-1.793869,0.114599,0.887759,-29.807463720358527,-13.830086339295274,-150.00915358044838,-1.698444,0.066266,0.831345,2.1013917803194158,-8.218366320674566,-162.9342659606499,1.9453074552931215,1.8374575276149925,2.709291024008495,-1.787725,-0.05696499999999999,0.764863,-1.6920190000000002,-0.105142,0.708708,-2.0699680000000003,-1.7444899999999999,0.1106569999999999,-49.05241679234494,-62.10836053009821,-58.115106261477905
21.8,4.393,0.019999999552965164,0.000244347465923056,-0.0003714171180035919,0.0021038686390966177,0.01861741580069065,1.894,0.8003238439559937,0.26401618123054504,-0.016825580969452858,0.06903383880853653,167.1867218017578,6.751,6.708,4.097,3.524045944213867,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2.334,0.9415863156318665,0.3630870580673218,-0.03994952142238617,0.395152747631073,86.61748504638672,-0.05217038467526436,0.02437223121523857,-0.12210866808891296,-3471.0,1.979,1.979,1.365,1.1394277811050415,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3.297,0.7826564311981201,0.44486069679260254,-0.06188257038593292,-0.1534624695777893,109.64478302001953,0.44790035486221313,-0.04956786334514618,0.44387194514274597,638.0,2.327,2.271,-0.006165,0.171584,0.122893,1.1481685360091884,-0.4534860960682301,-100.9254045037502,-1.793869,0.114599,0.887759,-29.807463720358527,-13.830086339295274,-150.00915358044838,-1.709629,0.067647,0.833272,-1.2632363862834732,-8.47140519027347,-164.4336738490909,1.9453074552931215,1.8485753495343382,2.709291024008495,-1.787725,-0.05696499999999999,0.764863,-1.703464,-0.10393699999999999,0.710379,-2.0699680000000003,-1.7444899999999999,0.1106569999999999,-49.05241679234494,-63.50826934534069,-58.115106261477905
21.82,4.391,0.020022260025143623,-0.0014693133998662233,0.0013366127386689186,0.002271345816552639,0.1672048419713974,1.846,0.806120753288269,0.2721855640411377,-0.022770047187805176,0.04120059311389923,-53.26667022705078,6.193,6.729,4.083,3.531463861465454,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2.358,0.9486994743347168,0.3894783556461334,-0.03307783976197243,0.41521063446998596,-43.49863052368164,-0.058018021285533905,-0.00013305839092936367,-0.18100526928901672,-2949.0,1.961,1.961,1.374,1.1473206281661987,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3.266,0.7768740057945251,0.4376768469810486,-0.04807369410991669,-0.12222167104482651,127.46365356445312,0.445252001285553,-0.00602765753865242,0.4499143362045288,6511.0,2.262,2.262,-0.00615,0.17156,0.122949,1.1410307087072302,-0.46123559210714005,-100.91427713701687,-1.793869,0.114599,0.887759,-29.807463720358527,-13.830086339295274,-150.00915358044838,-1.717862,0.063967,0.835872,1.5843483648175887,-7.8056679518972905,-156.24088996489243,1.9453074552931215,1.8573619540956467,2.709291024008495,-1.787725,-0.05696499999999999,0.764863,-1.711712,-0.107593,0.712923,-2.0699680000000003,-1.7444899999999999,0.1106569999999999,-49.05241679234494,-55.326612827875564,-58.115106261477905
21.84,4.399,0.019999999552965164,-0.00019504260853864253,-0.0005916540394537151,0.0022728145122528076,0.0013943370431661606,1.906,0.8097536563873291,0.30670517683029175,-0.017887519672513008,0.06401976197957993,169.62574768066406,6.22,6.22,4.102,3.5388894081115723,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2.35,0.9486994743347168,0.3894783556461334,-0.03307783976197243,0.41521063446998596,-161.45542907714844,-0.06386909633874893,0.0009951029205694795,-0.17541977763175964,-1801.0,1.944,1.98,1.374,1.1473206281661987,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3.269,0.7665174603462219,0.4232759177684784,-0.0714489296078682,-0.13541363179683685,14.331501007080078,0.4364791214466095,0.014603589661419392,0.4323570430278778,-470.0,2.262,2.335,-0.006138,0.171584,0.122885,1.137811045332928,-0.46029372595006574,-100.9317160563037,-1.793869,0.114599,0.887759,-29.807463720358527,-13.830086339295274,-150.00915358044838,-1.727566,0.063821,0.842413,1.030534580087826,-8.685123155861087,-161.45978706050016,1.9453074552931215,1.8688626932273542,2.709291024008495,-1.787725,-0.05696499999999999,0.764863,-1.721428,-0.10776299999999998,0.719528,-2.0699680000000003,-1.7444899999999999,0.1106569999999999,-49.05241679234494,-60.52807100419646,-58.115106261477905
21.86,4.364,0.020023111253976822,-0.0018036130350083113,0.0014955983497202396,0.002262932015582919,-0.36802563071250916,1.915,0.812068521976471,0.3192843496799469,-0.019918810576200485,0.08284137398004532,224.49853515625,6.506,6.506,4.081,3.546321392059326,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2.434,0.9579600095748901,0.42947933077812195,-0.03891322761774063,0.34524378180503845,-405.9963073730469,-0.0738949403166771,0.033989712595939636,-0.21568569540977478,1891.0,1.942,1.942,1.373,1.1630005836486816,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3.274,0.7607113718986511,0.41034528613090515,-0.09391527622938156,-0.05246555805206299,557.937744140625,0.43002545833587646,0.014700574800372124,0.42862388491630554,2991.0,2.335,2.318,-0.006162,0.171574,0.122902,1.14349916281015,-0.45834795112197313,-100.94279108125986,-1.793869,0.114599,0.887759,-29.807463720358527,-13.830086339295274,-150.00915358044838,-1.736438,0.066501,0.843436,-0.12165395040829546,-8.397305583874337,-155.79905734977729,1.9453074552931215,1.8772492153843081,2.709291024008495,-1.787725,-0.05696499999999999,0.764863,-1.730276,-0.105073,0.720534,-2.0699680000000003,-1.7444899999999999,0.1106569999999999,-49.05241679234494,-54.85626626851743,-58.115106261477905
