case,drag,cop,fdp,csv,pos_x,pos_y,pos_z,pos_total,vel_x,vel_y,vel_z,vel_total,att_roll,att_pitch,att_yaw
drag | cop | fdp,True,True,True,flight_diag_lr_mtf,0.8214769217858267,1.3682104159318327,0.10874725798803526,1.5995780823113925,0.116140329674607,0.09510277778824625,0.06468270301102276,0.16345325505715422,1.4803309572823788,1.8656362130081423,6.5249754629790235
no-drag | cop | fdp,False,True,True,square_120cm_mtf,0.6541317250664385,1.6501119431288997,0.1264637431369624,1.779536686029046,0.5914408479187027,1.7451319194525625,0.2703846620621689,1.8623628965261985,4.792880312121305,5.50815300736665,8.94962102059831
no-drag | cop | fdp,False,True,True,square_60cm_mtf,0.2638311468810187,1.6696530879043805,0.13587800850526094,1.6958216714054997,0.31231032840569695,0.9931132714560462,0.12651823873977275,1.0487223540598432,4.645053536466015,5.0893806093917044,12.95599568774757
no-drag | cop | fdp,False,True,True,square_80cm_mtf,0.41665370042196126,1.1131681452102389,0.1347296790312904,1.1962005316827073,0.28587100190850057,0.8894053285408122,0.11031716365231058,0.9407092774950456,3.2783052647455886,3.5695896326940755,4.894095937552709
no-drag | cop | no-fdp,False,True,False,flight_diag_lr_mtf,8.639887148394576,9.580410419690086,0.12672108314002897,12.901471698206075,1.0588099700521643,2.7253592237483133,0.983215940018294,3.084700153314408,6.918637441527967,10.701895229816389,20.325382950555476
no-drag | cop | no-fdp,False,True,False,flight_diag_rl_mtf,5.879113127400402,7.280796774950434,0.12791711186712235,9.358970863850832,1.0602250378329878,2.618417836703957,0.9049292317845548,2.9663253383530903,6.229392995429565,10.745799974543552,19.744232793798034
no-drag | cop | no-fdp,False,True,False,flight_sine,1.4609568344673878,1.6509549596686297,0.1133098205156257,2.207461498295429,0.5202153849959718,0.908446736065812,0.08532537362368191,1.050323730303736,2.2093062058829034,4.622408524345901,5.6570187044691975
no-drag | cop | no-fdp,False,True,False,flight_sine_mtf,2.2040179666142663,1.7312726075741536,0.133050775598596,2.8058336635984826,0.3333691154786074,0.5875454030697501,0.09076798654176431,0.681603546942231,2.123569050413758,5.419562703298272,11.074352511678988
no-drag | cop | no-fdp,False,True,False,flight_square,0.8489709089109013,1.7498376093981085,0.11969987628452033,1.9485921389104541,0.5394700095190472,1.206977385840245,0.14722183977623057,1.3302242559836785,2.8994860449288304,3.4478263023669626,11.592685422893627
no-drag | cop | no-fdp,False,True,False,flight_square_mtf,1.9729938311733612,1.0102271496826774,0.13237148406858057,2.220537268680407,0.3944506295784318,0.4925826722227018,0.08932663554608578,0.637344675953963,2.603454279114353,5.9640035497493225,55.26553185822206
no-drag | cop | no-fdp,False,True,False,flight_x_mtf,0.6163816713995561,1.264681431128504,0.12436367490640637,1.4123780693266152,1.030547486851619,0.2787042875231233,0.45921995072069943,1.1621476522713803,0.7001267376543011,11.287696553333516,5.354119106278531
