feature,scale_pct,csv,pos_x,pos_y,pos_z,pos_total,vel_x,vel_y,vel_z,vel_total,att_roll,att_pitch,att_yaw
drag,-20,square_120cm_mtf,0.3809697855241943,1.5386291997073094,0.12436553219821535,1.5899637031307512,0.09442266960577018,0.10147418440275566,0.07633441294375204,0.15823903827801836,1.3031884670216416,1.898156990684164,6.72800670396237
drag,-20,square_60cm_mtf,0.21449228505070994,0.752560147972072,0.13425681725126878,0.7939638591525828,0.06659666194247499,0.11323492841162981,0.057078297843975445,0.1432312692083429,1.5859200313024817,1.521384595051935,5.567061303382152
drag,-20,square_80cm_mtf,0.4150500900172179,1.494119469365468,0.13357958716303422,1.5564392285170967,0.057501140854201355,0.08722663390600444,0.055389004713980595,0.11824892686748659,1.6603725841801378,1.2150405101345843,1.9456774302973376
drag,-10,flight_diag_lr_mtf,0.9574023771711295,1.6055712335583112,0.10879743320303573,1.8725157353983586,0.11614760469847926,0.11866842973700924,0.07655652449301521,0.18284792516157064,1.5345952064834343,1.930791796624513,5.789009672281059
drag,-10,flight_diag_rl_mtf,0.7649248998887492,0.7922449784571735,0.11031049484907976,1.106765835050156,0.10354228414055949,0.09261535952073248,0.07965646892580751,0.16013669931008015,1.525904654178854,2.2774655729307116,4.406732816986072
drag,-10,flight_sine,0.8335392236930985,1.095276131520949,0.11177096049816883,1.3809091893839622,0.07743653181285629,0.07575835281955082,0.048825903636508725,0.11882640004248503,0.9145826890153448,1.7309678538577984,1.7516841821398001
drag,-10,flight_sine_mtf,0.7686002615282863,0.5070103248439963,0.13199549370259364,0.9301766724002254,0.06522020272598146,0.0650338463036112,0.05456644008434647,0.10705406294082638,0.6698122203332363,2.2639073629148307,6.908193971134136
drag,-10,flight_square,0.9394654119428735,1.1003256162267905,0.11779463359414945,1.4516154096955016,0.07535058478850766,0.08822601913179495,0.05686556158373698,0.1292100351135612,1.3095634327564099,1.570310824089997,3.2572378218875957
drag,-10,flight_square_mtf,0.4831666230318896,0.555985788895843,0.13105125175776666,0.7481608207153396,0.07252166952140572,0.06037076277817929,0.048350540821610256,0.10602733773104644,1.6711394056176954,2.410868284501774,38.35125380087307
drag,-10,flight_x_mtf,0.2063368845419234,0.5570183779931203,0.11490016762948406,0.6050177120265465,0.09005889005790735,0.06672026683861058,0.08561272866314966,0.14103806930977086,0.9957318007470066,3.210643051844904,1.6977148943415832
drag,-10,flight_y_mtf,0.16941580509993123,1.6674630917861681,0.12127478128398009,1.6804292457768706,0.05923942016043328,0.13463317639256517,0.07122697242432223,0.16342791281550123,1.2462555744217139,2.099742669309758,1.8575368988117762
drag,-10,flight_z_mtf,0.31166534466877305,0.4617195421699547,0.13647464044456686,0.573537749562844,0.045328072536062344,0.06376296473120456,0.05503287430535363,0.09565023306535232,0.4339251624339528,1.3239914656981682,1.8779911406153078
drag,-10,square_100cm_mtf,0.24069743382924214,1.369228540233371,0.12672936497755274,1.3959879591132598,0.06265671490085592,0.072456468161211,0.05758933950179613,0.11176911793879765,0.9814248135650935,1.9620468577500534,4.032198010136642
drag,-10,square_120cm_mtf,0.41610085846064443,1.3798891847956474,0.12427793469903908,1.4466095159996495,0.06998437218864194,0.06561886311130552,0.06946703047668196,0.1184454130386942,1.3410219482854426,1.78948948412244,6.391651432008675
drag,-10,square_60cm_mtf,0.22008050687119887,0.7533395148424946,0.13420910626621094,0.7962210361027797,0.05706398873611311,0.0784621267363114,0.05275666670492137,0.11043491306771784,1.5457813933687552,1.3237750866438471,5.299772314711616
drag,-10,square_80cm_mtf,0.40554920173386644,1.3900401935064643,0.1335458661843852,1.4541376801958619,0.05056207130164986,0.06811220600264423,0.05338139094644349,0.10022658609489205,1.656783623811039,1.102085284238548,1.9223479238507017
