Frame,Time (Seconds),qX,qY,qZ,qW,pX,pY,pZ
6964,19.344444,-0.117450,0.095227,0.022003,-0.988258,-1.019586,1.067380,1.278851
6965,19.347222,-0.117326,0.092843,0.017682,-0.988586,-1.018015,1.067424,1.280580
6966,19.350000,-0.101261,0.092819,-0.010846,-0.990461,-1.020317,1.069059,1.280366
6967,19.352778,-0.119727,0.091636,0.018110,-0.988403,-1.017415,1.066650,1.283132
6968,19.355556,-0.121271,0.093534,0.022695,-0.987942,-1.017947,1.066384,1.284741
6969,19.358333,-0.119691,0.096132,0.024429,-0.987844,-1.018331,1.065674,1.286394
6970,19.361111,-0.119517,0.100348,0.020748,-0.987530,-1.016826,1.064823,1.287820
6971,19.363889,-0.117470,0.103424,0.012825,-0.987593,-1.015157,1.063431,1.289611
6972,19.366667,-0.119194,0.107576,0.005682,-0.987010,-1.013955,1.063950,1.291416
6973,19.369444,-0.118905,0.109913,0.001274,-0.986803,-1.013815,1.063662,1.292553
6974,19.372222,-0.117944,0.106668,0.007725,-0.987244,-1.014529,1.062798,1.294216
6975,19.375000,-0.117862,0.103634,0.011094,-0.987545,-1.015788,1.062418,1.295476
6976,19.377778,-0.118387,0.101448,0.014700,-0.987662,-1.017088,1.061933,1.296849
6977,19.380556,-0.116196,0.096374,0.018695,-0.988363,-1.018664,1.060714,1.298494
6978,19.383333,-0.117025,0.092759,0.020373,-0.988578,-1.019138,1.060568,1.299613
6979,19.386111,-0.119272,0.091304,0.021953,-0.988411,-1.019645,1.060231,1.301068
6980,19.388889,-0.118685,0.092000,0.023354,-0.988385,-1.019761,1.059546,1.302556
6981,19.391667,-0.118516,0.093074,0.025630,-0.988248,-1.020075,1.058277,1.303769
6982,19.394444,-0.118468,0.098503,0.029553,-0.987618,-1.020527,1.058327,1.305676
6983,19.397222,-0.118227,0.107249,0.035752,-0.986530,-1.020704,1.057499,1.307101
6984,19.400000,-0.119951,0.117086,0.037086,-0.985153,-1.020755,1.057189,1.307986
6985,19.402778,-0.121163,0.121694,0.034590,-0.984537,-1.020031,1.057247,1.309733
6986,19.405556,-0.119403,0.121734,0.030849,-0.984872,-1.018496,1.056334,1.311934
6987,19.408333,-0.119195,0.114724,0.027342,-0.985841,-1.017286,1.055036,1.313558
6988,19.411111,-0.119785,0.110901,0.024019,-0.986294,-1.016073,1.054359,1.315280
6989,19.413889,-0.120240,0.106237,0.023693,-0.986760,-1.016135,1.053729,1.316680
6990,19.416667,-0.121171,0.100648,0.025090,-0.987197,-1.016002,1.052786,1.318022
6991,19.419444,-0.122831,0.099626,0.023712,-0.987130,-1.015121,1.052734,1.319642
6992,19.422222,-0.121177,0.096987,0.016814,-0.987738,-1.013394,1.052023,1.321442
6993,19.425000,-0.120018,0.091912,0.013755,-0.988412,-1.011810,1.049667,1.322524
6994,19.427778,-0.118180,0.097000,0.005889,-0.988226,-1.011668,1.051069,1.324735
6995,19.430556,-0.119026,0.099391,0.014982,-0.987790,-1.011956,1.050854,1.326318
6996,19.433333,-0.122054,0.102278,0.020862,-0.987019,-1.012579,1.051375,1.327777
6997,19.436111,-0.130386,0.100717,0.034876,-0.985718,-1.011523,1.049477,1.330572
6998,19.438889,-0.121339,0.099709,0.015979,-0.987461,-1.011171,1.049259,1.331312
6999,19.441667,-0.119751,0.101580,0.007646,-0.987564,-1.009331,1.049027,1.333233
7000,19.444444,-0.120567,0.103973,-0.000392,-0.987245,-1.008743,1.049080,1.335285
7001,19.447222,-0.120317,0.104913,0.002607,-0.987173,-1.008847,1.048628,1.336231
7002,19.450000,-0.120309,0.099663,0.005712,-0.987705,-1.010314,1.047814,1.337762
7003,19.452778,-0.119834,0.094154,0.008591,-0.988282,-1.011635,1.046950,1.339403
7004,19.455556,-0.117236,0.088511,0.011458,-0.989085,-1.012980,1.046487,1.340811
7005,19.458333,-0.116661,0.081233,0.015881,-0.989717,-1.014123,1.045962,1.342437
7006,19.461111,-0.117791,0.082806,0.020266,-0.989372,-1.014907,1.045886,1.344203
7007,19.463889,-0.117051,0.086835,0.023653,-0.989040,-1.015526,1.045568,1.345592
7008,19.466667,-0.116674,0.091317,0.024902,-0.988650,-1.015541,1.045009,1.347381
7009,19.469444,-0.117599,0.100293,0.029700,-0.987537,-1.015627,1.044291,1.348922
7010,19.472222,-0.119272,0.109930,0.034208,-0.986164,-1.015995,1.043755,1.350080
7011,19.475000,-0.119639,0.117664,0.037204,-0.985118,-1.016332,1.044002,1.351518
7012,19.477778,-0.119370,0.120098,0.035847,-0.984907,-1.015698,1.044786,1.353713
7013,19.480556,-0.119585,0.119016,0.032507,-0.985128,-1.013945,1.043128,1.355569
7014,19.483333,-0.119772,0.114677,0.027072,-0.985784,-1.012088,1.043428,1.357603
7015,19.486111,-0.122971,0.110950,0.021745,-0.985949,-1.011749,1.043075,1.359379
7016,19.488889,-0.119592,0.102045,0.023212,-0.987292,-1.011902,1.041339,1.360706
7017,19.491667,-0.122017,0.095812,0.025081,-0.987574,-1.012010,1.040558,1.361957
7018,19.494444,-0.122969,0.094611,0.021460,-0.987657,-1.011061,1.039897,1.363281
7019,19.497222,-0.119406,0.092400,0.016644,-0.988397,-1.009370,1.039821,1.365729
7020,19.500000,-0.121097,0.096391,0.018048,-0.987785,-1.008112,1.040641,1.367838
7021,19.502778,-0.120359,0.099153,0.019929,-0.987565,-1.008632,1.040629,1.369566
7022,19.505556,-0.121579,0.103243,0.024917,-0.986883,-1.009427,1.040374,1.371311
7023,19.508333,-0.130804,0.105296,0.039318,-0.985016,-1.008776,1.040092,1.373400
7024,19.511111,-0.122277,0.104602,0.021409,-0.986736,-1.008364,1.038859,1.374583
7025,19.513889,-0.118856,0.100536,0.010318,-0.987755,-1.006227,1.038815,1.377024
7026,19.516667,-0.120411,0.105774,-0.000272,-0.987073,-1.006030,1.039138,1.378451
7027,19.519444,-0.120151,0.105070,0.006666,-0.987157,-1.005916,1.039092,1.380135
7028,19.522222,-0.121721,0.101259,0.010482,-0.987330,-1.007131,1.039178,1.381579
7029,19.525000,-0.120876,0.095920,0.012310,-0.987946,-1.008485,1.038922,1.383432
7030,19.527778,-0.119603,0.090712,0.015879,-0.988542,-1.010036,1.038255,1.384789
7031,19.530556,-0.117771,0.081522,0.019952,-0.989488,-1.011444,1.037708,1.386615
7032,19.533333,-0.117247,0.080586,0.025361,-0.989503,-1.012276,1.037459,1.388260
7033,19.536111,-0.117573,0.081331,0.028287,-0.989324,-1.012802,1.037390,1.389732
7034,19.538889,-0.117271,0.088544,0.029969,-0.988691,-1.012963,1.037273,1.391714
7035,19.541667,-0.118988,0.099106,0.033298,-0.987376,-1.012535,1.036767,1.393467
7036,19.544444,-0.118831,0.112440,0.037294,-0.985822,-1.012688,1.036827,1.394893
7037,19.547222,-0.120602,0.121884,0.040443,-0.984360,-1.012792,1.036612,1.396312
7038,19.550000,-0.122028,0.125437,0.038148,-0.983829,-1.011877,1.036849,1.398292
7039,19.552778,-0.120390,0.125588,0.033557,-0.984179,-1.010233,1.035959,1.400163
7040,19.555556,-0.119563,0.119326,0.026230,-0.985281,-1.008238,1.035986,1.402482
7041,19.558333,-0.120959,0.116201,0.026229,-0.985484,-1.007905,1.036642,1.404336
7042,19.561111,-0.121161,0.107947,0.028010,-0.986348,-1.008707,1.035577,1.405436
7043,19.563889,-0.122402,0.101082,0.028496,-0.986908,-1.008544,1.035110,1.406896
7044,19.566667,-0.121784,0.100911,0.025542,-0.987083,-1.007359,1.034464,1.409058
7045,19.569444,-0.117934,0.102336,0.020688,-0.987518,-1.005623,1.034353,1.411178
7046,19.572222,-0.119270,0.104950,0.020615,-0.987084,-1.004888,1.035032,1.413218
7047,19.575000,-0.119919,0.109511,0.025895,-0.986386,-1.005580,1.036149,1.414926
7048,19.577778,-0.128236,0.113582,0.039426,-0.984429,-1.005879,1.035857,1.416983
7049,19.580556,-0.131181,0.113486,0.043419,-0.983884,-1.005267,1.035549,1.418951
7050,19.583333,-0.120521,0.111810,0.024134,-0.986099,-1.004665,1.034750,1.420336
7051,19.586111,-0.118346,0.110548,0.014970,-0.986686,-1.002980,1.034982,1.422464
7052,19.588889,-0.117445,0.111851,0.001532,-0.986759,-1.002871,1.034952,1.424214
7053,19.591667,-0.119135,0.110586,0.011364,-0.986635,-1.002977,1.035196,1.425866
7054,19.594444,-0.120144,0.105576,0.015584,-0.987004,-1.004245,1.035822,1.427201
7055,19.597222,-0.118785,0.100045,0.017692,-0.987709,-1.005596,1.035064,1.429059
7056,19.600000,-0.116242,0.090733,0.018898,-0.988887,-1.006944,1.034470,1.430753
7057,19.602778,-0.115495,0.083548,0.022287,-0.989537,-1.008217,1.034448,1.432485
7058,19.605556,-0.116842,0.082272,0.027531,-0.989354,-1.009150,1.034409,1.434152
7059,19.608333,-0.116211,0.085004,0.030666,-0.989105,-1.009740,1.034280,1.435836
7060,19.611111,-0.116096,0.092161,0.033076,-0.988400,-1.009807,1.034368,1.437759
7061,19.613889,-0.116490,0.103774,0.035461,-0.987119,-1.009138,1.034203,1.439736
7062,19.616667,-0.116131,0.115283,0.040590,-0.985685,-1.009413,1.034804,1.441483
7063,19.619444,-0.117493,0.124528,0.042866,-0.984302,-1.009857,1.034227,1.442943
7064,19.622222,-0.117403,0.128752,0.043012,-0.983763,-1.009435,1.034769,1.444964
7065,19.625000,-0.116620,0.128578,0.039210,-0.984038,-1.007820,1.034404,1.446996
7066,19.627778,-0.118429,0.122370,0.032435,-0.984859,-1.005764,1.034627,1.449175
7067,19.630556,-0.115066,0.119821,0.023696,-0.985820,-1.004907,1.033652,1.450803
7068,19.633333,-0.116143,0.104539,0.026379,-0.987364,-1.005041,1.033681,1.452313
7069,19.636111,-0.116417,0.094796,0.028542,-0.988254,-1.005673,1.033718,1.453821
7070,19.638889,-0.118556,0.090647,0.029719,-0.988355,-1.005189,1.033272,1.456006
7071,19.641667,-0.115949,0.091245,0.023751,-0.988770,-1.003845,1.033578,1.458270
7072,19.644444,-0.117615,0.092818,0.023750,-0.988427,-1.002556,1.033436,1.459720
7073,19.647222,-0.116625,0.099766,0.024775,-0.987842,-1.002442,1.033967,1.461757
7074,19.650000,-0.116521,0.104223,0.028894,-0.987282,-1.003073,1.034423,1.463629
7075,19.652778,-0.117029,0.111842,0.035105,-0.986186,-1.003252,1.034852,1.465628
7076,19.655556,-0.117606,0.115803,0.030813,-0.985804,-1.001987,1.034543,1.467708
7077,19.658333,-0.115003,0.113857,0.020432,-0.986607,-1.000166,1.034052,1.469505
7078,19.661111,-0.116815,0.115334,0.016181,-0.986301,-0.998635,1.034222,1.471502
7079,19.663889,-0.114750,0.109603,0.013762,-0.987234,-0.998960,1.033227,1.472918
7080,19.666667,-0.115873,0.110784,0.017408,-0.986913,-1.000487,1.034372,1.474801
7081,19.669444,-0.114403,0.105917,0.019703,-0.987576,-1.001897,1.035408,1.476913
7082,19.672222,-0.112930,0.099164,0.020231,-0.988435,-1.002993,1.034798,1.478565
7083,19.675000,-0.111101,0.090311,0.024071,-0.989404,-1.004330,1.034449,1.480137
7084,19.677778,-0.110823,0.084621,0.029322,-0.989797,-1.005505,1.034876,1.482093
7085,19.680556,-0.112249,0.086490,0.033019,-0.989358,-1.006254,1.034742,1.483605
7086,19.683333,-0.110326,0.091779,0.035101,-0.989026,-1.006507,1.035033,1.485642
7087,19.686111,-0.111389,0.097700,0.036952,-0.988272,-1.006182,1.034987,1.487404
7088,19.688889,-0.110195,0.110802,0.040233,-0.986895,-1.006024,1.034924,1.489330
7089,19.691667,-0.111480,0.120220,0.044487,-0.985465,-1.006314,1.034704,1.490642
7090,19.694444,-0.112702,0.127022,0.045984,-0.984403,-1.006661,1.035927,1.492602
7091,19.697222,-0.111826,0.127624,0.045915,-0.984428,-1.006017,1.035704,1.494764
7092,19.700000,-0.110266,0.124070,0.038961,-0.985358,-1.004061,1.035705,1.496830
7093,19.702778,-0.114083,0.121691,0.031622,-0.985483,-1.002231,1.036170,1.498929
7094,19.705556,-0.110920,0.109432,0.031213,-0.987293,-1.001942,1.034412,1.500005
7095,19.708333,-0.111833,0.099488,0.031658,-0.988227,-1.002783,1.034848,1.501616
7096,19.711111,-0.113902,0.093331,0.036671,-0.988418,-1.002504,1.035391,1.503859
7097,19.713889,-0.112007,0.092063,0.030397,-0.988967,-1.001733,1.035678,1.505622
7098,19.716667,-0.109666,0.093964,0.027013,-0.989148,-1.000129,1.034736,1.507566
7099,19.719444,-0.109288,0.098305,0.027923,-0.988743,-0.999232,1.036108,1.509869
7100,19.722222,-0.109349,0.105919,0.031871,-0.987830,-0.999691,1.036196,1.511433
7101,19.725000,-0.113232,0.113020,0.049932,-0.985856,-0.999514,1.036516,1.513840
7102,19.727778,-0.111079,0.118230,0.039196,-0.985975,-0.999690,1.037260,1.515215
7103,19.730556,-0.109458,0.118407,0.029290,-0.986479,-0.997880,1.036589,1.517336
7104,19.733333,-0.108399,0.118065,0.022221,-0.986822,-0.996373,1.037210,1.519475
7105,19.736111,-0.109091,0.115776,0.019381,-0.987076,-0.995332,1.036217,1.521015
7106,19.738889,-0.107900,0.117114,0.018618,-0.987064,-0.996759,1.037462,1.522899
7107,19.741667,-0.108960,0.112440,0.022329,-0.987414,-0.997822,1.037929,1.524441
7108,19.744444,-0.106660,0.106143,0.022109,-0.988367,-0.998621,1.037693,1.526380
7109,19.747222,-0.104877,0.098169,0.022276,-0.989377,-0.999448,1.037700,1.527985
7110,19.750000,-0.104263,0.087708,0.026302,-0.990326,-1.000790,1.037474,1.529766
7111,19.752778,-0.104163,0.084821,0.032678,-0.990398,-1.002270,1.037756,1.531739
7112,19.755556,-0.103156,0.086357,0.037188,-0.990211,-1.003084,1.038150,1.533474
7113,19.758333,-0.102903,0.090818,0.038202,-0.989800,-1.003050,1.038420,1.535142
7114,19.761111,-0.103188,0.102323,0.040617,-0.988551,-1.002615,1.038196,1.537083
7115,19.763889,-0.103226,0.113723,0.044099,-0.987151,-1.002404,1.038438,1.538662
7116,19.766667,-0.103646,0.123463,0.048509,-0.985729,-1.003123,1.038371,1.540308
7117,19.769444,-0.103814,0.129300,0.051295,-0.984821,-1.003197,1.039050,1.542555
7118,19.772222,-0.103254,0.129065,0.049161,-0.985020,-1.001938,1.038494,1.544335
7119,19.775000,-0.104767,0.124238,0.040159,-0.985889,-0.999866,1.038732,1.546119
7120,19.777778,-0.101537,0.120093,0.030136,-0.987097,-0.998113,1.037767,1.547805
7121,19.780556,-0.101303,0.111509,0.030237,-0.988124,-0.997799,1.037426,1.549341
7122,19.783333,-0.105070,0.098436,0.033426,-0.989016,-0.998873,1.039319,1.551419
7123,19.786111,-0.104742,0.092550,0.034019,-0.989599,-0.998619,1.039521,1.553520
7124,19.788889,-0.102607,0.090009,0.032882,-0.990096,-0.997864,1.039575,1.555483
7125,19.791667,-0.099844,0.092003,0.028819,-0.990321,-0.996306,1.039487,1.557314
7126,19.794444,-0.102038,0.099867,0.031841,-0.989243,-0.995900,1.040811,1.559102
7127,19.797222,-0.103485,0.107275,0.036470,-0.988156,-0.996419,1.040762,1.560697
7128,19.800000,-0.102261,0.114295,0.040994,-0.987319,-0.996723,1.040922,1.562339
7129,19.802778,-0.102414,0.118102,0.037018,-0.987012,-0.995661,1.040762,1.564657
7130,19.805556,-0.101488,0.119082,0.028477,-0.987273,-0.993588,1.041020,1.566522
7131,19.808333,-0.100991,0.119073,0.023027,-0.987468,-0.992261,1.041774,1.568296
7132,19.811111,-0.099465,0.118071,0.019655,-0.987816,-0.992567,1.041766,1.570275
7133,19.813889,-0.100493,0.116608,0.022550,-0.987823,-0.993233,1.042307,1.571789
7134,19.816667,-0.101927,0.112709,0.024919,-0.988072,-0.994064,1.042735,1.573286
7135,19.819444,-0.099496,0.103975,0.024762,-0.989281,-0.994794,1.042648,1.575119
7136,19.822222,-0.097862,0.096068,0.026983,-0.990185,-0.995812,1.043056,1.576681
7137,19.825000,-0.098021,0.091416,0.030983,-0.990492,-0.996982,1.042607,1.578249
7138,19.827778,-0.096775,0.086848,0.035871,-0.990861,-0.998209,1.043292,1.580398
7139,19.830556,-0.096909,0.087202,0.039881,-0.990663,-0.999010,1.043506,1.581642
7140,19.833333,-0.096452,0.096136,0.039701,-0.989888,-0.998496,1.043751,1.583583
7141,19.836111,-0.096879,0.105680,0.044277,-0.988679,-0.998250,1.043890,1.585216
7142,19.838889,-0.095475,0.117589,0.045699,-0.987405,-0.998426,1.043794,1.586782
7143,19.841667,-0.097119,0.122988,0.048685,-0.986444,-0.998421,1.044741,1.588737
7144,19.844444,-0.097504,0.127408,0.050404,-0.985758,-0.997573,1.045076,1.590692
7145,19.847222,-0.097085,0.128717,0.043467,-0.985960,-0.995531,1.045018,1.592799
7146,19.850000,-0.097044,0.125308,0.034627,-0.986753,-0.993578,1.044426,1.594145
7147,19.852778,-0.096631,0.118548,0.030326,-0.987770,-0.992346,1.043988,1.595963
7148,19.855556,-0.097563,0.107266,0.030359,-0.988966,-0.992990,1.045503,1.597718
7149,19.858333,-0.099590,0.098686,0.033459,-0.989557,-0.993347,1.045966,1.599500
7150,19.861111,-0.096630,0.095074,0.033501,-0.990203,-0.993077,1.046005,1.601589
7151,19.863889,-0.094521,0.096661,0.034096,-0.990232,-0.992621,1.046398,1.602957
7152,19.866667,-0.097241,0.101321,0.036260,-0.989426,-0.992543,1.048188,1.604663
7153,19.869444,-0.098021,0.105410,0.040136,-0.988772,-0.992712,1.048819,1.606513
7154,19.872222,-0.100393,0.111391,0.052398,-0.987303,-0.991516,1.048040,1.608776
7155,19.875000,-0.096138,0.115686,0.036147,-0.987961,-0.990680,1.048264,1.610590
7156,19.877778,-0.094987,0.115404,0.026462,-0.988412,-0.988877,1.049150,1.612263
7157,19.880556,-0.094256,0.112218,0.023702,-0.988919,-0.988186,1.049837,1.614110
7158,19.883333,-0.095426,0.111545,0.022453,-0.988912,-0.988493,1.050185,1.615481
7159,19.886111,-0.095927,0.111332,0.024314,-0.988844,-0.989223,1.051614,1.616973
7160,19.888889,-0.097997,0.108146,0.024368,-0.988993,-0.989431,1.051720,1.618491
7161,19.891667,-0.094443,0.098502,0.023746,-0.990361,-0.989901,1.052179,1.620094
7162,19.894444,-0.094061,0.088156,0.027251,-0.991281,-0.991029,1.052331,1.621778
7163,19.897222,-0.092608,0.082762,0.031264,-0.991764,-0.992441,1.052596,1.623848
7164,19.900000,-0.091456,0.079268,0.037518,-0.991940,-0.994000,1.052528,1.624904
7165,19.902778,-0.093472,0.080690,0.040415,-0.991524,-0.994447,1.053581,1.626374
7166,19.905556,-0.095929,0.091867,0.043007,-0.990206,-0.993592,1.054500,1.628039
7167,19.908333,-0.096253,0.102384,0.044708,-0.989067,-0.993255,1.055115,1.629760
7168,19.911111,-0.095731,0.110317,0.045005,-0.988251,-0.992781,1.055015,1.631579
7169,19.913889,-0.093770,0.119002,0.047317,-0.987323,-0.992504,1.054960,1.633567
7170,19.916667,-0.093229,0.124714,0.045548,-0.986752,-0.991326,1.055089,1.635184
7171,19.919444,-0.095680,0.125345,0.037369,-0.986781,-0.989350,1.055968,1.636788
7172,19.922222,-0.095193,0.123639,0.031547,-0.987247,-0.987055,1.055243,1.638330
7173,19.925000,-0.096686,0.116142,0.028041,-0.988118,-0.986514,1.056951,1.639870
7174,19.927778,-0.095952,0.104560,0.028640,-0.989465,-0.987032,1.057095,1.641446
7175,19.930556,-0.093991,0.097670,0.032419,-0.990240,-0.987410,1.057217,1.643435
7176,19.933333,-0.093547,0.098069,0.034893,-0.990159,-0.987977,1.057611,1.644619
7177,19.936111,-0.094455,0.102750,0.038475,-0.989465,-0.987644,1.059157,1.646838
7178,19.938889,-0.094063,0.107827,0.041268,-0.988849,-0.988090,1.060649,1.648703
7179,19.941667,-0.093939,0.112205,0.041039,-0.988383,-0.986995,1.060522,1.650298
7180,19.944444,-0.093242,0.116132,0.037791,-0.988125,-0.985595,1.060941,1.651969
7181,19.947222,-0.094360,0.119458,0.030805,-0.987865,-0.983902,1.062307,1.653876
7182,19.950000,-0.093819,0.118893,0.025408,-0.988138,-0.983055,1.062397,1.655482
7183,19.952778,-0.094994,0.117787,0.026029,-0.988142,-0.983075,1.062749,1.656578
7184,19.955556,-0.095474,0.116604,0.027451,-0.988198,-0.983450,1.063452,1.658041
7185,19.958333,-0.094106,0.113700,0.028671,-0.988633,-0.984091,1.064335,1.659699
7186,19.961111,-0.092924,0.105896,0.027149,-0.989654,-0.984160,1.064846,1.661432
7187,19.963889,-0.092922,0.097029,0.026092,-0.990591,-0.984266,1.065904,1.663462
7188,19.966667,-0.090870,0.086821,0.026284,-0.991723,-0.984870,1.065994,1.664685
7189,19.969444,-0.090425,0.078972,0.028899,-0.992347,-0.986268,1.066431,1.666333
7190,19.972222,-0.090936,0.075593,0.034615,-0.992380,-0.987582,1.066979,1.667824
7191,19.975000,-0.089076,0.082694,0.040627,-0.991754,-0.987633,1.067169,1.669407
7192,19.977778,-0.092060,0.097139,0.041677,-0.990127,-0.986856,1.068069,1.670677
7193,19.980556,-0.093888,0.112390,0.042049,-0.988325,-0.986417,1.068782,1.671779
7194,19.983333,-0.094153,0.122263,0.044064,-0.987039,-0.985994,1.069135,1.673534
7195,19.986111,-0.092689,0.128598,0.046139,-0.986277,-0.985595,1.069111,1.675518
7196,19.988889,-0.092811,0.132258,0.045203,-0.985825,-0.985143,1.069868,1.677173
7197,19.991667,-0.094679,0.134669,0.042743,-0.985431,-0.983789,1.070147,1.678748
7198,19.994444,-0.097455,0.133485,0.037953,-0.985517,-0.982611,1.070424,1.680047
7199,19.997222,-0.099567,0.128610,0.033626,-0.986111,-0.981078,1.071422,1.681419
7200,20.000000,-0.098604,0.117736,0.029789,-0.987688,-0.980303,1.071283,1.682895
7201,20.002778,-0.093687,0.108852,0.026938,-0.989267,-0.980252,1.071715,1.684958
7202,20.005556,-0.097564,0.100297,0.031672,-0.989656,-0.981431,1.072356,1.685678
7203,20.008333,-0.096105,0.101882,0.037199,-0.989444,-0.982091,1.072803,1.687254
7204,20.011111,-0.099238,0.104400,0.044267,-0.988581,-0.982780,1.074523,1.689116
7205,20.013889,-0.097249,0.105400,0.044757,-0.988651,-0.982032,1.075069,1.690628
7206,20.016667,-0.095835,0.109150,0.040481,-0.988566,-0.980565,1.075260,1.692257
7207,20.019444,-0.094628,0.109075,0.032918,-0.988972,-0.978546,1.076028,1.694184
7208,20.022222,-0.091155,0.111744,0.029566,-0.989106,-0.977244,1.075496,1.696344
7209,20.025000,-0.092724,0.113187,0.028712,-0.988821,-0.976772,1.076720,1.697635
7210,20.027778,-0.096185,0.116736,0.032553,-0.987958,-0.977325,1.077903,1.698434
7211,20.030556,-0.097013,0.114068,0.033391,-0.988161,-0.978090,1.079244,1.699855
7212,20.033333,-0.095384,0.111122,0.033942,-0.988636,-0.977981,1.078977,1.701658
7213,20.036111,-0.092837,0.105231,0.032513,-0.989571,-0.977991,1.079023,1.703133
7214,20.038889,-0.092794,0.102296,0.032935,-0.989869,-0.977914,1.079860,1.704898
7215,20.041667,-0.091613,0.098972,0.033485,-0.990298,-0.978562,1.079714,1.706298
7216,20.044444,-0.091841,0.093412,0.034264,-0.990790,-0.978540,1.080957,1.708305
