timestamp,stateEstimate.x,stateEstimate.y,stateEstimate.z,stateEstimate.vx,stateEstimate.vy,stateEstimate.vz,stateEstimate.roll,stateEstimate.pitch,stateEstimate.yaw,gyro.x,gyro.y,gyro.z,controller.cmd_roll,controller.cmd_pitch,controller.cmd_yaw,rlapp.pwmM1,rlapp.pwmM2,rlapp.pwmM3,rlapp.pwmM4,rlapp.tgtGate
223721.871,2.032413959503174,2.041853666305542,0.3528721332550049,0.023607634007930756,0.0037289555184543133,-0.0011964697623625398,-1.1353932619094849,0.02841334231197834,-81.92152404785156,-2.5551538467407227,-0.19708654284477234,-0.4200793504714966,696.0,0.0,-2565.0,0,0,0,0,0
223731.771,2.0325794219970703,2.041893482208252,0.3528617322444916,0.024829072877764702,0.00392338028177619,0.0005469073657877743,-1.1596206426620483,0.03914572298526764,-82.05096435546875,-0.3704827129840851,-3.2769665718078613,18.534770965576172,799.0,-38.0,-2486.0,0,0,0,0,0
223741.679,2.03277850151062,2.0419375896453857,0.35288864374160767,0.026259349659085274,0.004204461816698313,0.005232668481767178,-1.1831905841827393,0.025311896577477455,-82.00395965576172,-2.3419952392578125,1.1247198581695557,-0.2183271050453186,860.0,-68.0,-2468.0,0,0,0,0,0
223751.582,2.0327324867248535,2.04193377494812,0.35289308428764343,0.0260894987732172,0.004175163339823484,0.005251535214483738,-1.1808021068572998,0.02551361359655857,-82.04068756103516,13.31839370727539,7.390697479248047,8.69382095336914,658.0,32.0,-2314.0,0,0,0,0,0
223761.5,2.032978057861328,2.04196834564209,0.3530474603176117,0.028007524088025093,0.004477111157029867,0.024081338196992874,-1.060968279838562,0.0057075489312410355,-81.77174377441406,-92.75808715820312,-13.910247802734375,-16.225858688354492,1020.0,288.0,-1869.0,0,0,0,0,0
223771.404,2.033111333847046,2.0419976711273193,0.35380154848098755,0.03083968535065651,0.004869519267231226,0.12307775765657425,-1.3980085849761963,-0.06880419701337814,-81.70648193359375,-39.15727996826172,-31.902074813842773,-7.924395561218262,3625.0,-199.0,-1319.0,0,0,0,0,0
223781.309,2.033273220062256,2.042107582092285,0.35532715916633606,0.03333446756005287,0.004998029209673405,0.16957448422908783,-2.200420618057251,0.21164335310459137,-81.44354248046875,40.676963806152344,26.443601608276367,55.591190338134766,3666.0,-1705.0,-756.0,0,0,0,0,0
223791.228,2.0333967208862305,2.0420479774475098,0.3576311767101288,0.03746664896607399,0.005721588619053364,0.21828137338161469,-2.147754192352295,0.3503810167312622,-81.68766021728516,-220.9237823486328,-0.929919421672821,290.2123107910156,4059.0,-1702.0,-843.0,0,0,0,0,0
223801.137,2.0334036350250244,2.042182207107544,0.3609209954738617,0.047676894813776016,0.009337691590189934,0.38432177901268005,-3.411296844482422,0.5557342767715454,-82.78107452392578,145.7404022216797,13.240220069885254,-202.36199951171875,7969.0,-1790.0,-1600.0,0,0,0,0,0
223811.035,2.0336835384368896,2.0422840118408203,0.36426225304603577,0.042717281728982925,0.00846764724701643,0.2657245397567749,-4.31182861328125,0.5477390289306641,-82.09211730957031,-170.2952423095703,-42.958580017089844,-406.3636169433594,926.0,-401.0,-2043.0,0,0,0,0,0
223820.961,2.033949375152588,2.042447090148926,0.36921483278274536,0.06556886434555054,0.015382661484181881,0.6178619265556335,-2.7158660888671875,0.3834594190120697,-82.2005844116211,14.405667304992676,-16.53026580810547,-127.02837371826172,2126.0,103.0,-2010.0,0,0,0,0,0
223830.852,2.0341837406158447,2.042604684829712,0.3760647773742676,0.06778164207935333,0.016120361164212227,0.6370299458503723,-4.228010177612305,0.3296865224838257,-79.79938507080078,107.47640991210938,32.05543518066406,208.3510284423828,1235.0,222.0,-157.0,0,0,0,0,0
223840.78,2.0345208644866943,2.0428593158721924,0.3836236000061035,0.07955470681190491,0.019296720623970032,0.7562959790229797,-2.8102941513061523,0.40406644344329834,-82.06785583496094,-364.63714599609375,-44.5941047668457,74.38330078125,1512.0,151.0,-241.0,0,0,0,0,0
223850.67,2.0347533226013184,2.043087959289551,0.3924020528793335,0.08754047006368637,0.022020693868398666,0.8612555861473083,-4.290706634521484,0.3931541442871094,-82.12873077392578,175.29469299316406,7.478129863739014,-127.2750015258789,10017.0,-760.0,-483.0,0,0,0,0,0
223860.579,2.035346031188965,2.0433685779571533,0.4003274738788605,0.07322525233030319,0.018766850233078003,0.6751518845558167,-5.887295722961426,0.3831826150417328,-80.67115020751953,-119.28793334960938,-2.807377815246582,-118.91219329833984,2532.0,-217.0,-52.0,0,0,0,0,0
223870.488,2.0359015464782715,2.04365873336792,0.40946143865585327,0.10226907581090927,0.025521615520119667,0.9986893534660339,-3.433567523956299,0.30677247047424316,-81.88954162597656,10.045879364013672,-30.82395362854004,-15.653493881225586,2800.0,83.0,-305.0,0,0,0,0,0
223880.407,2.0364270210266113,2.0440051555633545,0.4203914701938629,0.10625042766332626,0.026507070288062096,1.0310003757476807,-5.345399379730225,0.24018821120262146,-80.2450942993164,221.57891845703125,22.724929809570312,26.544137954711914,1296.0,-344.0,706.0,0,0,0,0,0
223890.306,2.03707218170166,2.044318437576294,0.4319111108779907,0.11731225252151489,0.028401032090187073,1.082080602645874,-3.2515718936920166,0.43801626563072205,-81.67729949951172,-354.52880859375,-56.67719650268555,-33.62929916381836,-1022.0,-931.0,81.0,0,0,0,0,0
223900.215,2.0377206802368164,2.0446431636810303,0.4442106783390045,0.12469784170389175,0.03106056898832321,1.1701620817184448,-4.112471103668213,0.5859457850456238,-82.76283264160156,137.7649383544922,-13.512025833129883,-307.14703369140625,8243.0,-2254.0,-1282.0,0,0,0,0,0
223910.124,2.038663148880005,2.0449886322021484,0.4555501639842987,0.1130729392170906,0.027377115562558174,1.0159635543823242,-5.817434787750244,0.7646112442016602,-81.2550048828125,134.56277465820312,38.890869140625,-42.487640380859375,1425.0,-1882.0,-1708.0,0,0,0,0,0
223920.046,2.0396130084991455,2.0453994274139404,0.4678802192211151,0.13108351826667786,0.0335114561021328,1.1830132007598877,-2.8039515018463135,0.6215600967407227,-82.09538269042969,-127.32605743408203,-26.548219680786133,439.9748229980469,-968.0,-92.0,-2525.0,0,0,0,0,0
223929.942,2.0406157970428467,2.045742988586426,0.4809056520462036,0.13470742106437683,0.03548653796315193,1.2302135229110718,-4.637446403503418,0.5748621225357056,-81.73435974121094,349.5558776855469,5.800683975219727,-87.83935546875,1807.0,-842.0,-1923.0,0,0,0,0,0
223939.851,2.0416147708892822,2.0461413860321045,0.4942688047885895,0.1391191929578781,0.03611569479107857,1.194089651107788,-3.1397926807403564,0.8877200484275818,-81.3200912475586,-167.4727020263672,8.956644058227539,-5.684464931488037,-4439.0,-1505.0,-1550.0,0,0,0,0,0
223949.76,2.0426204204559326,2.0465915203094482,0.5078646540641785,0.14443469047546387,0.040135838091373444,1.2763333320617676,-1.7807254791259766,0.651901125907898,-81.81936645507812,-177.3647918701172,11.049262046813965,137.46148681640625,2367.0,-661.0,-1704.0,0,0,0,0,0
223959.677,2.0438342094421387,2.046961545944214,0.5208448767662048,0.1371801793575287,0.0384298600256443,1.1895411014556885,-3.8411154747009277,0.7879483699798584,-81.74991607666016,230.19911193847656,20.152904510498047,132.42413330078125,7440.0,-980.0,-1732.0,0,0,0,0,0
223969.586,2.04492449760437,2.0474812984466553,0.5351760983467102,0.13960793614387512,0.04027479514479637,1.1664483547210693,-3.525057554244995,0.7561907172203064,-82.0315170288086,68.79814910888672,-32.0406379699707,-60.79518127441406,-1017.0,-653.0,-1817.0,0,0,0,0,0
223979.486,2.0462846755981445,2.04805588722229,0.5497757196426392,0.1461607813835144,0.04347710311412811,1.2138628959655762,-1.409199595451355,0.7959776520729065,-81.8497543334961,-118.96382904052734,-51.497615814208984,0.898935079574585,-1916.0,-1333.0,-1664.0,0,0,0,0,0
223989.395,2.047422170639038,2.0486068725585938,0.563401997089386,0.14740216732025146,0.04614674672484398,1.2988218069076538,-2.5861947536468506,0.9906014800071716,-81.09337615966797,239.52557373046875,-9.861993789672852,-113.58528137207031,882.0,-2389.0,-1019.0,0,0,0,0,0
223999.313,2.048783540725708,2.0489211082458496,0.576759934425354,0.15003256499767303,0.046192023903131485,1.2495174407958984,-0.8940562009811401,1.0848703384399414,-81.85527038574219,31.91562843322754,-22.090476989746094,-13.553646087646484,-4627.0,-2213.0,-1166.0,0,0,0,0,0
224009.213,2.0499932765960693,2.0495402812957764,0.5908054113388062,0.1484224796295166,0.048795826733112335,1.2807167768478394,0.39742183685302734,1.13107168674469,-82.0205307006836,-156.2397003173828,4.369654178619385,-52.01921081542969,-2501.0,-2325.0,-1630.0,0,0,0,0,0
224019.133,2.0510756969451904,2.050201892852783,0.6047891974449158,0.14162343740463257,0.04841567203402519,1.2139335870742798,-0.7068207263946533,1.3272477388381958,-82.05958557128906,-4.250533580780029,-5.667167663574219,-151.28289794921875,5100.0,-2548.0,-2241.0,0,0,0,0,0
