,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,flapper_00,flapper_00,flapper_00,flapper_00,flapper_00,flapper_00,flapper_00,flapper_01,flapper_01,flapper_01,flapper_01,flapper_01,flapper_01,flapper_01,flapper_02,flapper_02,flapper_02,flapper_02,flapper_02,flapper_02,flapper_02
,ID,"385491D02CF911F1388F10CA05683EAC","385491D02CF911F1388F10CA05683EAC","385491D02CF911F1388F10CA05683EAC","385491D02CF911F1388F10CA05683EAC","385491D02CF911F1388F10CA05683EAC","385491D02CF911F1388F10CA05683EAC","385491D02CF911F1388F10CA05683EAC","6E0EEBD02CF911F1388F10CA05683EAC","6E0EEBD02CF911F1388F10CA05683EAC","6E0EEBD02CF911F1388F10CA05683EAC","6E0EEBD02CF911F1388F10CA05683EAC","6E0EEBD02CF911F1388F10CA05683EAC","6E0EEBD02CF911F1388F10CA05683EAC","6E0EEBD02CF911F1388F10CA05683EAC","A0F698AD2CF911F1388F10CA05683EAC","A0F698AD2CF911F1388F10CA05683EAC","A0F698AD2CF911F1388F10CA05683EAC","A0F698AD2CF911F1388F10CA05683EAC","A0F698AD2CF911F1388F10CA05683EAC","A0F698AD2CF911F1388F10CA05683EAC","A0F698AD2CF911F1388F10CA05683EAC"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z
35,0.194444,0.000972,0.704544,-0.008744,-0.709606,0.119502,0.122060,-0.000814,-0.009738,0.686279,0.003736,-0.727264,0.015059,0.127735,1.425167,0.002156,0.684828,0.013252,-0.728581,0.221915,0.122985,-1.221902
36,0.200000,0.000858,0.701815,-0.007764,-0.712317,0.119480,0.123199,0.000162,-0.010755,0.688366,0.006814,-0.725252,0.014952,0.126966,1.425199,0.002624,0.685332,0.014857,-0.728075,0.221938,0.123580,-1.222019
37,0.205556,0.002780,0.701908,-0.009133,-0.712203,0.119572,0.122843,-0.000413,-0.009602,0.689202,0.007446,-0.724468,0.015005,0.127288,1.425360,0.001698,0.685387,0.013341,-0.728054,0.221885,0.122910,-1.221979
38,0.211111,0.000915,0.701700,-0.007855,-0.712429,0.119476,0.123178,0.000143,-0.010664,0.688539,0.006646,-0.725090,0.014925,0.126939,1.425233,0.002599,0.685250,0.015014,-0.728149,0.221933,0.123567,-1.222006
39,0.216667,0.002924,0.702198,-0.009393,-0.711914,0.119565,0.122984,-0.000383,-0.010703,0.688400,0.007546,-0.725213,0.015073,0.127177,1.425351,0.001792,0.685271,0.013510,-0.728161,0.221887,0.122966,-1.221953
40,0.222222,0.000887,0.704760,-0.008731,-0.709391,0.119486,0.122071,-0.000794,-0.009940,0.687150,0.005184,-0.726429,0.014943,0.127337,1.425229,0.002514,0.685515,0.014993,-0.727900,0.221936,0.123595,-1.222011
41,0.227778,0.001051,0.704355,-0.008601,-0.709795,0.119510,0.122028,-0.000823,-0.010912,0.688495,0.007394,-0.725121,0.015138,0.127250,1.425380,0.002813,0.685317,0.015032,-0.728084,0.221952,0.123626,-1.222008
42,0.233333,0.002902,0.702459,-0.009527,-0.711654,0.119594,0.122993,-0.000345,-0.010791,0.688576,0.007513,-0.725045,0.015144,0.127273,1.425386,0.001504,0.685484,0.013399,-0.727963,0.221838,0.122984,-1.221944
43,0.238889,0.000977,0.704765,-0.008894,-0.709384,0.119493,0.122032,-0.000842,-0.010689,0.688575,0.007536,-0.725047,0.015115,0.127171,1.425351,0.001681,0.685408,0.013435,-0.728034,0.221871,0.122888,-1.221942
44,0.244444,-0.000884,0.703413,-0.007025,-0.710746,0.119407,0.122435,-0.000203,-0.010761,0.688644,0.006784,-0.724988,0.014951,0.127002,1.425246,0.002647,0.685232,0.014864,-0.728168,0.221940,0.123616,-1.222051
45,0.250000,0.002864,0.701934,-0.009142,-0.712178,0.119567,0.122900,-0.000410,-0.009710,0.688514,0.007057,-0.725123,0.015048,0.127419,1.425347,0.001691,0.685306,0.013311,-0.728132,0.221815,0.122929,-1.221995
46,0.255556,0.000966,0.704640,-0.008795,-0.709510,0.119486,0.122100,-0.000810,-0.010836,0.688495,0.007522,-0.725121,0.015121,0.127194,1.425399,0.001698,0.685379,0.013318,-0.728063,0.221874,0.122919,-1.221983
47,0.261111,0.000770,0.705681,-0.009136,-0.708471,0.119505,0.122074,-0.000813,-0.011025,0.688855,0.006223,-0.724788,0.015031,0.127244,1.425342,0.002710,0.685288,0.014939,-0.728114,0.221924,0.123586,-1.222034
48,0.266667,-0.000785,0.703359,-0.006959,-0.710800,0.119403,0.122498,-0.000196,-0.010662,0.688483,0.006879,-0.725141,0.014927,0.126976,1.425226,0.002654,0.685424,0.014983,-0.727985,0.221942,0.123676,-1.221996
49,0.272222,0.002664,0.702043,-0.009083,-0.712071,0.119547,0.122866,-0.000402,-0.010190,0.687805,0.005548,-0.725803,0.014897,0.127397,1.425203,0.002742,0.685341,0.014989,-0.728063,0.221918,0.123576,-1.222008
50,0.277778,0.000997,0.704632,-0.008756,-0.709518,0.119512,0.122037,-0.000821,-0.010661,0.688502,0.006631,-0.725126,0.014942,0.127042,1.425196,0.002395,0.685398,0.014996,-0.728011,0.221939,0.123537,-1.222037
51,0.283333,0.000997,0.704488,-0.008668,-0.709662,0.119504,0.122016,-0.000847,-0.010821,0.688558,0.006575,-0.725071,0.014908,0.126941,1.425204,0.001741,0.685428,0.013345,-0.728016,0.221857,0.122864,-1.222010
52,0.288889,0.000947,0.704640,-0.008754,-0.709510,0.119492,0.122020,-0.000864,-0.010923,0.688492,0.006604,-0.725132,0.014949,0.127004,1.425201,-0.000475,0.688955,0.012995,-0.724688,0.221913,0.123692,-1.221488
53,0.294444,0.000945,0.704617,-0.008705,-0.709534,0.119491,0.122048,-0.000828,-0.010832,0.688486,0.007447,-0.725131,0.015101,0.127179,1.425367,0.001530,0.685541,0.013270,-0.727912,0.221855,0.122952,-1.221954
54,0.300000,0.000917,0.704771,-0.008810,-0.709379,0.119501,0.122045,-0.000849,-0.010558,0.688576,0.007578,-0.725048,0.015105,0.127190,1.425370,0.002620,0.685305,0.014916,-0.728099,0.221910,0.123655,-1.222016
55,0.305556,0.000904,0.704898,-0.008803,-0.709254,0.119498,0.122031,-0.000846,-0.009628,0.689337,0.007613,-0.724337,0.014951,0.127371,1.425391,-0.000850,0.688967,0.012988,-0.724676,0.221880,0.123736,-1.221456
56,0.311111,0.000936,0.704907,-0.008921,-0.709243,0.119467,0.122102,-0.000804,-0.009967,0.688526,0.006099,-0.725118,0.014846,0.127300,1.425229,0.002611,0.685387,0.015030,-0.728019,0.221914,0.123566,-1.221990
57,0.316667,0.000971,0.704484,-0.008696,-0.709666,0.119485,0.122045,-0.000829,-0.010083,0.688090,0.005963,-0.725531,0.014897,0.127293,1.425198,0.002746,0.685167,0.015030,-0.728226,0.221924,0.123561,-1.222014
58,0.322222,0.000744,0.705416,-0.009095,-0.708735,0.119510,0.122016,-0.000865,-0.009694,0.687018,0.005807,-0.726553,0.015114,0.127597,1.425352,0.001735,0.685330,0.013465,-0.728106,0.221860,0.122962,-1.221926
59,0.327778,0.002840,0.702039,-0.009096,-0.712075,0.119572,0.122894,-0.000401,-0.010938,0.688341,0.006579,-0.725275,0.014925,0.126997,1.425225,0.002561,0.685490,0.014828,-0.727927,0.221931,0.123600,-1.221993
60,0.333333,0.002823,0.702002,-0.009095,-0.712111,0.119574,0.122893,-0.000409,-0.009807,0.687440,0.006162,-0.726149,0.015102,0.127526,1.425387,0.002689,0.685235,0.015010,-0.728162,0.221930,0.123645,-1.222011
